"siren","nom","url_platform","id_datagouv","techno_platform"
210501409,"SAINT-ETIENNE-LE-LAUS",,"6108056155d42a03f4783bc1","DataGouv"
214502759,"SAINT-FIRMIN",,"60361c0b45d3e6231f176351","DataGouv"
213304082,"SAINT-GENES-DE-LOMBAUD",,"605c6f7587ab14ab0d1b43bb","DataGouv"
210501458,"SAINT-JEAN-SAINT-NICOLAS",,"60ca07680988e153669dafc1","DataGouv"
210501466,"SAINT-JULIEN-EN-BEAUCHENE",,"6038c91ae35ea2d7800a45c2","DataGouv"
210501474,"SAINT-JULIEN-EN-CHAMPSAUR",,"6053053b4364eaef5dea04f8","DataGouv"
210501482,"SAINT-LAURENT-DU-CROS",,"602f797d483e05ec9eaa01ed","DataGouv"
210501490,"SAINT-LEGER-LES-MELEZES",,"605ae48b67fea17ab13cb929","DataGouv"
213804164,"SAINT-MARCELLIN",,"619f587a232623229cd54d68","DataGouv"
216404897,"SAINT-MARTIN D'ARBEROUE",,"5f64638341f214a39668c3e0","DataGouv"
210501516,"SAINT-MARTIN DE QUEYRIERES",,"60e46ec68a45ec7b68c5a365","DataGouv"
210501524,"SAINT-MAURICE-EN-VALGODEMAR",,"60361ddca68e52c9d8802fd5","DataGouv"
210501532,"SAINT-MICHEL-DE-CHAILLOL",,"60361f29bdc1e08b23fb0915","DataGouv"
218804292,"SAINT-NABORD",,"637c9731c729ddbe1039636b","DataGouv"
210501540,"SAINT-PIERRE-D'ARGENÇON",,"60e2c05a7a8657616443c2f1","DataGouv"
210401956,"SAINT-PONS",,,"DataGouv"
210501573,"SAINT-VERAN",,"6088fe3b03569506b309f32c","DataGouv"
217605526,"SAINTE ADRESSE",,"5b110a9788ee38208c6bc159","DataGouv"
213502941,"SAINTE MARIE",,"5b90e0238b4c4126f11c4e06","DataGouv"
210501607,"SALERANS",,"6061f235091232fdbd1dc5ff","DataGouv"
211603592,"SALLES D'ANGLES",,"633d88d37b990532f3a52ecc","DataGouv"
227100013,"SAONE ET LOIRE","https://trouver.ternum-bfc.fr/organization/departement-de-saone-et-loire","534fff68a3a7292c64a77d8d","CKAN, DataGouv"
212405203,"SARLAT LA CANEDA",,"534fffaea3a7292c64a780fe","DataGouv"
218401222,"SARRIANS",,"6017a651e007755961a54212","DataGouv"
227200029,"SARTHE","https://data.sarthe.fr/explore/?q=&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_72&geonav-asc&refine.publisher=D%C3%A9partement+de+la+Sarthe",,"OpenDataSoft"
528139876,"SARTHE DEVELOPPEMENT","https://data.sarthe.fr/explore/?refine.publisher=Sarthe+D%C3%A9veloppement",,"OpenDataSoft"
213402951,"SAUSSAN","http://data.montpellier3m.fr/datasets/commune/saussan",,"DKAN"
217704451,"SAVIGNY LE TEMPLE","https://data.savigny-le-temple.fr/explore/?refine.publisher=Ville+de+Savigny-le-Temple",,"OpenDataSoft"
227300019,"SAVOIE",,"59f843bcc751df5a1b4776b6","DataGouv"
219200714,"SCEAUX","https://opendata.hauts-de-seine.fr/explore/?sort=modified&refine.publisher=Ville+de+Sceaux",,"OpenDataSoft"
200055614,"SD ENERGIE ET DECHET HAUTE-MARNE",,"6156b338c8fda86df53a5899","DataGouv"
250400710,"SDE 04 ALPES HAUTE PROV",,"5a2ad43988ee38214cb97308","DataGouv"
250700358,"SDE 07 ARDECHE","https://opendata.ardeche.fr/search/og_group_ref/105/type/dataset?sort_by=changed","583da740c751df06e1c0bb7e",
241800549,"SDE 18 CHER",,"56420fbac751df373faad371","DataGouv"
252401476,"SDE 24 DORDOGNE",,"56c586aa88ee38669b585a59","DataGouv"
251001889,"SDEA",,"5a2005f888ee381180db9edc","DataGouv"
200045938,"SDEC ENERGIE","https://data.fleurysurorne.fr/explore/?refine.publisher=SDEC",,"OpenDataSoft"
200031987,"SDEI 36 INDRE",,"58c11791c751df5a3d517bbb","DataGouv"
200041309,"SDESM",,"559f83e3c751df2775330fd6","DataGouv"
281700252,"SDIS 17 CHARENTE MARITIME","https://opendata.larochelle.fr/dataset/?metakey=dataset_property&metaval=134",,
281000018,"SDIS 21 COTE D'OR","https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-sdis-21",,"CKAN"
283000016,"SDIS 30 GARD",,"5877b3b988ee38775fa6f717","DataGouv"
283300028,"SDIS 33 GIRONDE",,"5aa8fccac751df716fffd696","DataGouv"
283900017,"SDIS 39 JURA","https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-du-jura-sdis-39",,"CKAN"
284400017,"SDIS 44 LOIRE ATLANTIQUE","https://data.loire-atlantique.fr/explore/?refine.publisher=Service+Départemental+d%27Incendie+et+de+Secours+de+Loire-Atlantique",,"OpenDataSoft"
284900016,"SDIS 49 MAINE ET LOIRE","https://www.opendata49.fr/index.php?id=38",,
285800017,"SDIS 58 NIEVRE","https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-sdis-58",,"CKAN"
286700174,"SDIS 67 BAS RHIN",,"58738bdc88ee385e8c0bfefe","DataGouv"
287200265,"SDIS 72 SARTHE","https://data.sarthe.fr/explore/?refine.publisher=SDIS72",,"OpenDataSoft"
288100019,"SDIS 81 TARN",,"551959f6c751df6682057c91","DataGouv"
289500795,"SDIS 90 BELFORT","https://trouver.ternum-bfc.fr/organization/service-dincendie-et-de-secours-du-territoire-de-belfort-sdis-90",,"CKAN"
287100010,"SDSI 71 SAONE ET LOIRE","https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-sdis-71",,"CKAN"
213105414,"SEILH","https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Seilh",,"OpenDataSoft"
227700010,"SEINE ET MARNE",,"5c13da1f8b4c41461f8a544c","DataGouv"
227605409,"SEINE MARITIME","https://www.opendata76.fr",,"ArcGIS"
229300082,"SEINE SAINT DENIS","http://data.seine-saint-denis.fr/spip.php?page=data2_rubrique","5457bc26c751df7378225d2e","Spip, DataGouv"
314655788,"SEM BIBUS Brest","https://opendata.brest-metropole.fr/explore/?sort=modified&refine.publisher=BIBUS",,
489418111,"SEM DES TRANSPORTS MONTALBANAIS",,"5ab217b188ee387f2fb8d2c9","DataGouv"
314684960,"SEMITAN","https://data.nantesmetropole.fr/explore/?refine.publisher=Semitan",,"OpenDataSoft"
215602434,"SENE","https://www.opendata56.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Ville+de+Séné",,"OpenDataSoft"
213403017,"SETE","http://opendata.agglopole.fr","6228d3090a00014e2ce6160e","Spécifique, DataGouv"
325793826,"SETRAM",,"5acb71b4c751df234a194bdb","DataGouv"
219200722,"SEVRES","https://sevres-seineouest.opendatasoft.com/explore/?disjunctive.theme&disjunctive.keyword&sort=modified&refine.publisher=Sèvres","549971c8c751df352b04805a","OpenDataSoft, DataGouv"
256204033,"SI TRANSPORTS URBAINS AGGLO DU CALAISIS",,"5bfc16c28b4c4169df72af31","DataGouv"
318163094,"SIBRA ANNECY",,"5bd98168634f412ce5b52439","DataGouv"
925620262,"SICAE OISE",,"5d39a6f16f444171b133d7f4","DataGouv"
200049922,"SICECO",,"5afda2cbc751df60c8fd4696","DataGouv"
250601879,"SICTIAM","https://opendata.sictiam.fr/fr/dataset/?_organization_limit=0&organization=abe4117c-f81d-4cd4-88a2-bde538bf7e9d","58da0f55c751df04af13c109","CKAN, DataGouv"
200093714,"SIDEC",,"63048dec3e56b6b47ee201a7","DataGouv"
200091049,"SIEDS",,"635a3f3396245943dac53374","DataGouv"
200076545,"SIEIL 37 INDRE ET LOIRE",,"58d138dd88ee387c51ab42b2","DataGouv"
254200546,"SIEL 42 LOIRE",,"5880827c88ee382b5f9b81a4","DataGouv"
213503287,"SIXT SUR AFF",,"5baa0e468b4c414416b6f7b2","DataGouv"
200087476,"SM BASSIN DU SEMNON","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/syndicat-mixte-du-bassin-du-semnon/",,
200087823,"SM BASSIN VERSANT DE LA SEICHE","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/syndicat-mixte-du-bassin-versant-de-la-seiche/",,
250602026,"SM STATION DE VALBERG",,"5e060c5f8b4c414519f7e6ec","DataGouv"
200031268,"SM4CC",,"5be6f4838b4c415550fc0af6","DataGouv"
252902655,"SMA OUEST CORNOUAILLE",,"611cfb70fbacce40284ae67c","DataGouv"
251602660,"SMD CALITOM",,"5e38023e634f414e2d35b954","DataGouv"
257603894,"SMEAU SIDESA",,"5e42c72d634f41223f26f4b9","DataGouv"
200000586,"SMED ALPES MARITIMIES","https://opendata.sictiam.fr/fr/organization/syndicat-mixte-d-elimination-des-dechets-menagers-du-moyen-pays-des-alpes-maritimes-smed",,"CKAN"
251200861,"SMICA",,"5963804188ee3874c56d9456","DataGouv"
253306617,"SMICVAL","https://www.datalocale.fr/dataset?organization=smicval",,
254178056,"SMIEEOM VAL DE CHER","https://data.val2c.fr/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&sort=modified&refine.publisher=SMIEEOM+Val-de-Cher",,"OpenDataSoft"
251101549,"SMMAR",,"6380a35b9f35ddce103462cc","DataGouv"
200052587,"SMN ANJOU NUMERIQUE","https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Syndicat+Mixte+Anjou+Num%C3%A9rique",,
200033702,"SMO SUD THD",,"59e60b8cc751df26bd5f4ceb","DataGouv"
200046050,"SMO VAL DE LOIRE NUMERIQUE","https://data.valdeloirenumerique.fr/explore/?sort=explore.popularity_score&refine.publisher=Val+de+Loire+Num%C3%A9rique",,"OpenDataSoft"
259102457,"SMOYS",,"5b0e6478c751df08a2eb86eb","DataGouv"
256300120,"SMTC AGGLOMERATION CLERMONTOISE",,"5ef49ae03ca058b476bded7d","DataGouv"
200026615,"SMTC DU GRAND NOUMEA",,"5e0441b78b4c41242daa4ee7","DataGouv"
253800825,"SMTC GRENOBLE","http://data.metropolegrenoble.fr/ckan/dataset?organization=smtc","575fc7f0c751df0e1dac31a0","CKAN, DataGouv"
200006039,"SMTC OISE MOBILITE",,"5e874ace3af8a02435889f1b","DataGouv"
200024883,"SMTC PAU BEARN MOBILITE",,"5d23aa818b4c416697d58dd2","DataGouv"
200046639,"SMTC SIMOUV",,"5d9c9b688b4c410f098b6b1c","DataGouv"
200016632,"SMTC TOUT'ENBUS",,"62c17768597236966d1d6ae1","DataGouv"
200081263,"SMTL FIBRE 64 PYR. ATL","https://lafibre64-data64.opendatasoft.com/explore/?sort=modified&refine.publisher=La+Fibre+64",,"OpenDataSoft"
520286873,"SOCIETE DES TRANSPORTS URBAINS DE VIERZON",,"5bcf27078b4c4127749e259d","DataGouv"
210206959,"SOISSONS","https://data.ville-soissons.fr/explore/?disjunctive.theme&sort=explore.popularity_score&refine.publisher=Ville+de+Soissons+",,"OpenDataSoft"
945551018,"SOLEA","https://data.mulhouse-alsace.fr/explore/?refine.publisher=Sol%C3%A9a",,"OpenDataSoft"
251702320,"SOLURIS",,"58247d5888ee380f19c65bb3","DataGouv"
228000014,"SOMME",,"5919a313c751df1c22411168","DataGouv"
216405274,"SOURAIDE",,"5e7b6f13661ad9e52e80b633","DataGouv"
211603741,"SOYAUX",,"5b39e30a88ee38056c569d48","DataGouv"
219400710,"SUCY EN BRIE","https://sucy.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(sucy)","5fbfb484c85fcbc6f29361d8","DataGouv"
231300021,"SUD PROVENCE ALPES COTE D'AZUR","https://trouver.datasud.fr/organization/region-sud","534fffa8a3a7292c64a780d2","CKAN, DataGouv"
216405282,"SUHESCUN",,"61bc7100fd68acd3e3e31ddf","DataGouv"
219200730,"SURESNES","https://opendata.hauts-de-seine.fr/explore/?refine.publisher=Ville+de+Suresnes",,"OpenDataSoft"
213403074,"SUSSARGUES","http://data.montpellier3m.fr/datasets/commune/sussargues",,"DKAN"
200009884,"SYBLE","http://data.montpellier3m.fr/datasets/commune/syble",,"DKAN"
257102582,"SYDESL 71 SAONE ET LOIRE",,"5a4e516bc751df60325980d9","DataGouv"
200042489,"SYDEV",,"54b7c236c751df406d5fa5a2","DataGouv"
258302744,"SYMIELEC VAR","https://trouver.datasud.fr/organization/about/syndicat-mixte-de-lenergie-des-communes-du-var-symielecvar",,"CKAN"
250700267,"SYNDICAT DES EAUX DU BASSIN DE L'ARDECHE",,"5ab3c78ec751df61c594d38b","DataGouv"
256401605,"SYNDICAT DES MOBILITES PAYS BASQUE-ADOUR",,"5b9fe153634f415dcb10db19","DataGouv"
258600600,"SYNDICAT ENERGIES VIENNE",,"6374feb2cb83f6eb68dcefa8","DataGouv"
256900994,"SYTRAL","https://data.grandlyon.com/recherche?responsibleParty.organisationName=SYTRAL",,"GeoNetwork"
212106173,"TALANT",,"5b3ddb3488ee3819894581db","DataGouv"
213305220,"TALENCE","https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Talence",,"OpenDataSoft"
213503311,"TALENSAC",,"5b1e91b3c751df2840ab5ca5","DataGouv"
216504407,"TARBES","https://opendata.ha-py.fr/pages/mairie-de-tarbes/",,"OpenDataSoft"
200069300,"TARBES LOURDES PYRENEES","https://opendata.ha-py.fr/pages/tarbes-lourdes-pyrenees/",,"OpenDataSoft"
200061257,"TARN ET GARONNE NUMERIQUE","https://data.82numerique.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Tarn+et+Garonne+Num%C3%A9rique",,"OpenDataSoft"
214003139,"TARTAS",,"606d7f3644b7c6a93cf48e8d","DataGouv"
200067551,"THONON AGGLOMERATION",,"62022260def8ed25bb5ba4c1","DataGouv"
217402817,"THONON-LES-BAINS",,"6221cdb09e28be1950f77ddc","DataGouv"
213503345,"THORIGNE FOUILLARD","https://data.rennesmetropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Thorigné-Fouillard",,"OpenDataSoft"
790895197,"TIGEO",,"60a3c84131bef0b3b4ef4b98","DataGouv"
253100986,"TISSEO","https://data.toulouse-metropole.fr/explore/?refine.publisher=Tiss%C3%A9o",,"OpenDataSoft"
217704683,"TORCY","https://torcy-agglo-pvm.opendata.arcgis.com/","5d9f4f626f44411a93fed59a","DataGouv"
248300543,"TOULON PROVENCE MEDITERRANEE","https://data.metropoletpm.fr/explore/?sort=title&refine.publisher=M%C3%A9tropole+Toulon+Provence+M%C3%A9diterran%C3%A9e","5b6c128d634f41593028881d","OpenDataSoft, DataGouv"
213105554,"TOULOUSE","https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Toulouse","534fff8aa3a7292c64a77ecd","OpenDataSoft, DataGouv"
243100518,"TOULOUSE METROPOLE","https://data.toulouse-metropole.fr/explore/?refine.publisher=Toulouse+M%C3%A9tropole","534fffb3a3a7292c64a78129","OpenDataSoft, DataGouv"
215905993,"TOURCOING","https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Tourcoing",,"OpenDataSoft"
243700754,"TOURS METROPOLE VAL DE LOIRE","https://data.tours-metropole.fr/explore/?disjunctive.keyword&disjunctive.theme&sort=modified&refine.publisher=Tours+Métropole+Val+de+Loire","5cb6d4f78b4c4118e18f37d1","OpenDataSoft, DataGouv"
750177529,"TRANS-LANDES",,"637cd0d36557113135d14577","DataGouv"
380089664,"TRANSDEV LE HAVRE",,"5cdd6a658b4c4129c70cbc44","DataGouv"
378493555,"TRANSDEV MONT BLANC BUS",,"614312ec19738ecab0bc9ddf","DataGouv"
552049447,"TRANSILIEN","https://data.sncf.com/explore/?refine.publisher=Transilien",,
780340360,"TRANSPORTS EN COMMUN DE L'AGGLOMERATION TROYENNE",,"5c0932458b4c4175cacf2f77","DataGouv"
212203459,"TREBRY","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-trebry/",,
212203608,"TREGUEUX","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
214402109,"TRIGNAC","https://data.agglo-carene.fr/explore/?disjunctive.publisher&disjunctive.gestionnaire&disjunctive.theme&disjunctive.keyword&disjunctive.license&disjunctive.features&disjunctive.diffuseur&disjunctive.dcat.spatial&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_44%2Ffr_72_244400644&refine.publisher=Trignac",,
213805179,"TULLINS",,"5c61a7448b4c410deeac953d","DataGouv"
200071959,"UBAYE-SERRE-PONÇON",,,"DataGouv"
216405399,"UHART-MIXE",,"6141af60c88561c012cd86b0","DataGouv"
216405431,"UREPEL",,"61446c4d1aee325437521b9c","DataGouv"
200045979,"USEDA",,"576cfdce88ee386c6bab6512","DataGouv"
200066207,"VAL D'ERDRE-AUXENCE",,"636b5af738153d9779fe587f","DataGouv"
200058618,"VAL D'ORONAYE",,,"DataGouv"
200072064,"VAL DE CHER CONTROIS","https://data.val2c.fr/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&sort=modified&refine.publisher=Communaut%C3%A9+de+communes+Val+de+Cher+Controis",,"OpenDataSoft"
200083830,"VAL-DE-LIVENNE",,"60bf3a6b5f792de65b2074a4","DataGouv"
210402301,"VALENSOLE",,"60d1d6391d71478d0407de85","DataGouv"
200064657,"VALLOUISE-PELVOUX",,"6001c52881f2fd0386c2ac04","DataGouv"
219200755,"VANVES","https://vanves-seineouest.opendatasoft.com/explore/?sort=records_count&refine.publisher=Vanves","54884a24c751df7226a3fc16","OpenDataSoft, DataGouv"
228300018,"VAR","https://trouver.datasud.fr/organization/conseil-departemental-du-var",,"CKAN"
219106317,"VARENNES JARCY",,"5c2f5acc634f4124ff9f6ba2","DataGouv"
210501771,"VARS",,"617671036c017474a0a5192d","DataGouv"
228400016,"VAUCLUSE","https://trouver.datasud.fr/organization/conseil-departemental-de-vaucluse",,"CKAN"
216902569,"VAULX EN VELIN","https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Vaulx-en-Velin",,"GeoNetwork"
534275698,"VECTALIA PERPIGNAN MEDITERRANEE",,"5c18fad8634f4130048f1ea1","DataGouv"
213403272,"VENDARGUES","http://data.montpellier3m.fr/datasets/commune/vendargues",,"DKAN"
216902593,"VENISSIEUX",,"612de507e2b29cf3682caad1","DataGouv"
212603674,"VENTEROL",,"60a36e4bbc7ab13f15820a3f","DataGouv"
228600011,"VIENNE",,"59bfe09988ee3809d96507cb","DataGouv"
219200771,"VILLE D'AVRAY","https://villedavray-seineouest.opendatasoft.com/explore/?sort=records_count&refine.publisher=Mairie+de+Ville-d%27Avray","548b19c6c751df1e6e4120e7","OpenDataSoft, DataGouv"
212603740,"VILLEBOIS LES PINS",,"607419e9cbc32a2016161e13","DataGouv"
210601597,"VILLEFRANCHE SUR MER","https://opendata.sictiam.fr/fr/dataset?_organization_limit=0&organization=mairie-de-villefranche-sur-mer",,"CKAN"
219300779,"VILLEMOMBLE",,"534fffbaa3a7292c64a78162","DataGouv"
215900093,"VILLENEUVE D'ASCQ","https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Villeneuve+d%27Ascq",,"OpenDataSoft"
213403371,"VILLENEUVE LES MAGUELONE","http://data.montpellier3m.fr/datasets/commune/villeneuve-les-maguelone",,"DKAN"
210601613,"VILLENEUVE LOUBET","https://opendata.sictiam.fr/fr/organization/mairie-de-villeneuve-loubet",,"CKAN"
216902668,"VILLEURBANNE","https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Villeurbanne",,"GeoNetwork"
219506805,"VILLIERS LE BEL",,"5965d3a888ee3839fc58d95e","DataGouv"
219400801,"VINCENNES","https://data.vincennes.fr/explore/?stage_theme=true&disjunctive.keyword&sort=explore.popularity_score&refine.publisher=Ville+de+Vincennes",,"OpenDataSoft"
450655147,"VITALIS","https://data.grandpoitiers.fr/explore/?refine.publisher=R%C3%A9gie+des+transports+Grand+Poitiers+(VITALIS)",,"OpenDataSoft"
211301171,"VITROLLES",,"61dec2e5b3906c86d410b523","DataGouv"
215906363,"WAMBRECHIES",,"5bd875ac634f41794e19695f","DataGouv"
216803759,"WITTELSHEIM","https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Wittelsheim",,"OpenDataSoft"
212203897,"YFFINIAC","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
228900015,"YONNE","https://trouver.ternum-bfc.fr/organization/conseil-departemental-de-lyonne",,
216803841,"ZILLISHEIM","https://data.mulhouse-alsace.fr/explore/?refine.publisher=Commune+de+Zillisheim",,"OpenDataSoft"
